,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,home_wins,away_wins,favorite_margin,primetime,team_favorite_id,favorite_cover,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,who_covered,day_week,primetime,winning_score,losing_score,win_margin,home_margin,away_margin,favorite_margin,home_favored_by,home_difference,home_cover,home_favorite_cover,home_dog_cover
94,10/14/79,1979,7,FALSE,LAC,20,10,SEA,,,10,FALSE,LAC,PUSH,-10,44,Qualcomm Stadium,FALSE,72,8,78,,PUSH,Sunday,FALSE,20,10,10,10,-10,10,10,0,PUSH,PUSH,HOME FAV
95,10/14/79,1979,7,FALSE,ARI,20,24,PHI,,,-4,FALSE,ARI,FALSE,-3,38,Busch Memorial Stadium,FALSE,47,9,50,,PHI,Sunday,FALSE,24,20,4,-4,4,-4,3,-7,FALSE,FALSE,HOME FAV
96,10/14/79,1979,7,FALSE,TB,14,42,NO,,,-28,FALSE,TB,FALSE,-8,38,Houlihan's Stadium,FALSE,75,11,84,,NO,Sunday,FALSE,42,14,28,-28,28,-28,8,-36,FALSE,FALSE,HOME FAV
97,10/15/79,1979,7,FALSE,NYJ,14,7,MIN,,,7,TRUE,NYJ,TRUE,-4,42,Giants Stadium,FALSE,50,13,52,,NYJ,Monday,TRUE,14,7,7,7,-7,7,4,3,TRUE,TRUE,HOME FAV
98,10/21/79,1979,8,FALSE,BUF,13,14,IND,,,-1,FALSE,BUF,FALSE,-6,39,Ralph Wilson Stadium,FALSE,71,18,63,,IND,Sunday,FALSE,14,13,1,-1,1,-1,6,-7,FALSE,FALSE,HOME FAV
99,10/21/79,1979,8,FALSE,CLE,28,27,CIN,,,1,FALSE,CLE,FALSE,-3,39,Cleveland Municipal Stadium,FALSE,71,18,68,,CIN,Sunday,FALSE,28,27,1,1,-1,1,3,-2,FALSE,FALSE,HOME FAV
100,10/21/79,1979,8,FALSE,DAL,22,13,ARI,,,9,FALSE,DAL,FALSE,-10,39,Texas Stadium,FALSE,81,24,63,,ARI,Sunday,FALSE,22,13,9,9,-9,9,10,-1,FALSE,FALSE,HOME FAV
101,10/21/79,1979,8,FALSE,KC,17,21,NYG,,,-4,FALSE,KC,FALSE,-6,36,Arrowhead Stadium,FALSE,79,30,57,,NYG,Sunday,FALSE,21,17,4,-4,4,-4,6,-10,FALSE,FALSE,HOME FAV
102,10/21/79,1979,8,FALSE,LAR,16,40,LAC,,,24,FALSE,LAC,TRUE,-1,37,Anaheim Stadium,FALSE,63,14,55,,LAC,Sunday,FALSE,40,16,24,-24,24,24,-1,-23,FALSE,AWAY FAV,FALSE
103,10/21/79,1979,8,FALSE,MIN,30,27,CHI,,,3,FALSE,MIN,TRUE,-2,36,Metropolitan Stadium,FALSE,51,12,66,,MIN,Sunday,FALSE,30,27,3,3,-3,3,2,1,TRUE,TRUE,HOME FAV
104,10/21/79,1979,8,FALSE,NE,28,13,MIA,,,15,FALSE,NE,TRUE,-5,38,Foxboro Stadium,FALSE,65,14,85,,NE,Sunday,FALSE,28,13,15,15,-15,15,5,10,TRUE,TRUE,HOME FAV
105,10/21/79,1979,8,FALSE,NO,17,7,DET,,,10,FALSE,NO,TRUE,-7,42,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,FALSE,17,7,10,10,-10,10,7,3,TRUE,TRUE,HOME FAV
106,10/21/79,1979,8,FALSE,NYJ,28,19,LVR,,,-9,FALSE,LVR,FALSE,-3,42,Giants Stadium,FALSE,65,9,81,,NYJ,Sunday,FALSE,28,19,9,9,-9,-9,-3,12,TRUE,AWAY FAV,TRUE
107,10/21/79,1979,8,FALSE,SF,20,15,ATL,,,-5,FALSE,ATL,FALSE,-4,42,Candlestick Park,FALSE,57,7,72,,SF,Sunday,FALSE,20,15,5,5,-5,-5,-4,9,TRUE,AWAY FAV,TRUE
108,10/21/79,1979,8,FALSE,SEA,34,14,TEN,,,-20,FALSE,TEN,FALSE,-2,42,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Sunday,FALSE,34,14,20,20,-20,-20,-2,22,TRUE,AWAY FAV,TRUE
109,10/21/79,1979,8,FALSE,TB,21,3,GB,,,18,FALSE,TB,TRUE,-5,37,Houlihan's Stadium,FALSE,78,10,71,,TB,Sunday,FALSE,21,3,18,18,-18,18,5,13,TRUE,TRUE,HOME FAV
110,10/21/79,1979,8,FALSE,WAS,17,7,PHI,,,-10,FALSE,PHI,FALSE,-2,38,RFK Memorial Stadium,FALSE,70,9,86,,WAS,Sunday,FALSE,17,7,10,10,-10,-10,-2,12,TRUE,AWAY FAV,TRUE
111,10/22/79,1979,8,FALSE,PIT,42,7,DEN,,,35,TRUE,PIT,TRUE,-7,37,Three Rivers Stadium,FALSE,68,9,65,,PIT,Monday,TRUE,42,7,35,35,-35,35,7,28,TRUE,TRUE,HOME FAV
112,10/25/79,1979,9,FALSE,LVR,45,22,LAC,,,-23,TRUE,LAC,FALSE,-1,41,Oakland Coliseum,FALSE,66,17,79,,LVR,Thursday,TRUE,45,22,23,23,-23,-23,-1,24,TRUE,AWAY FAV,TRUE
113,10/28/79,1979,9,FALSE,IND,31,26,NE,,,-5,FALSE,NE,FALSE,-4,37,Memorial Stadium (Baltimore),FALSE,46,6,75,,IND,Sunday,FALSE,31,26,5,5,-5,-5,-4,9,TRUE,AWAY FAV,TRUE
114,10/28/79,1979,9,FALSE,CIN,37,13,PHI,,,24,FALSE,CIN,TRUE,-3,38,Cinergy Field,FALSE,58,11,57,,CIN,Sunday,FALSE,37,13,24,24,-24,24,3,21,TRUE,TRUE,HOME FAV
115,10/28/79,1979,9,FALSE,DEN,20,3,KC,,,17,FALSE,DEN,TRUE,-7,34,Mile High Stadium,FALSE,47,7,52,,DEN,Sunday,FALSE,20,3,17,17,-17,17,7,10,TRUE,TRUE,HOME FAV
116,10/28/79,1979,9,FALSE,DET,17,20,BUF,,,3,FALSE,BUF,PUSH,-3,38,Pontiac Silverdome,FALSE,72,0,,DOME,PUSH,Sunday,FALSE,20,17,3,-3,3,3,-3,0,PUSH,AWAY FAV,PUSH
117,10/28/79,1979,9,FALSE,TEN,27,24,NYJ,,,3,FALSE,TEN,FALSE,-6,42,Houston Astrodome,FALSE,72,0,,DOME,NYJ,Sunday,FALSE,27,24,3,3,-3,3,6,-3,FALSE,FALSE,HOME FAV
118,10/28/79,1979,9,FALSE,LAR,14,20,NYG,,,-6,FALSE,LAR,FALSE,-6,37,Anaheim Stadium,FALSE,62,8,82,,NYG,Sunday,FALSE,20,14,6,-6,6,-6,6,-12,FALSE,FALSE,HOME FAV
119,10/28/79,1979,9,FALSE,MIA,27,7,GB,,,20,FALSE,MIA,TRUE,-11,36,Orange Bowl,FALSE,75,13,65,,MIA,Sunday,FALSE,27,7,20,20,-20,20,11,9,TRUE,TRUE,HOME FAV
120,10/28/79,1979,9,FALSE,MIN,10,12,TB,,,2,FALSE,PICK,TRUE,0,37,Metropolitan Stadium,FALSE,47,5,68,,PICK,Sunday,FALSE,12,10,2,-2,2,2,0,-2,FALSE,AWAY FAV,HOME FAV
121,10/28/79,1979,9,FALSE,PIT,14,3,DAL,,,11,FALSE,PIT,TRUE,-3,39,Three Rivers Stadium,FALSE,51,12,60,,PIT,Sunday,FALSE,14,3,11,11,-11,11,3,8,TRUE,TRUE,HOME FAV
122,10/28/79,1979,9,FALSE,SF,27,28,CHI,,,1,FALSE,CHI,FALSE,-3,39,Candlestick Park,FALSE,60,17,71,,SF,Sunday,FALSE,28,27,1,-1,1,1,-3,2,TRUE,AWAY FAV,TRUE
123,10/28/79,1979,9,FALSE,ARI,20,38,CLE,,,-18,FALSE,ARI,FALSE,-3,42,Busch Memorial Stadium,FALSE,60,8,61,,CLE,Sunday,FALSE,38,20,18,-18,18,-18,3,-21,FALSE,FALSE,HOME FAV
124,10/28/79,1979,9,FALSE,WAS,10,14,NO,,,-4,FALSE,WAS,FALSE,-6,40,RFK Memorial Stadium,FALSE,51,10,71,,NO,Sunday,FALSE,14,10,4,-4,4,-4,6,-10,FALSE,FALSE,HOME FAV
125,10/29/79,1979,9,FALSE,ATL,28,31,SEA,,,3,TRUE,SEA,TRUE,-2,42,Atlanta-Fulton County Stadium,FALSE,60,9,84,,SEA,Monday,TRUE,31,28,3,-3,3,3,-2,-1,FALSE,AWAY FAV,FALSE
126,11/4/79,1979,10,FALSE,ATL,17,14,TB,,,3,FALSE,ATL,TRUE,-2,37,Atlanta-Fulton County Stadium,FALSE,49,10,45,,ATL,Sunday,FALSE,17,14,3,3,-3,3,2,1,TRUE,TRUE,HOME FAV
127,11/4/79,1979,10,FALSE,IND,38,28,CIN,,,10,FALSE,IND,TRUE,-3,42,Memorial Stadium (Baltimore),FALSE,45,10,57,,IND,Sunday,FALSE,38,28,10,10,-10,10,3,7,TRUE,TRUE,HOME FAV
128,11/4/79,1979,10,FALSE,BUF,6,26,NE,,,20,FALSE,NE,TRUE,-5,41,Ralph Wilson Stadium,FALSE,42,11,68,,NE,Sunday,FALSE,26,6,20,-20,20,20,-5,-15,FALSE,AWAY FAV,FALSE
129,11/4/79,1979,10,FALSE,CHI,35,7,DET,,,28,FALSE,CHI,TRUE,-7,35,Soldier Field,FALSE,38,9,58,,CHI,Sunday,FALSE,35,7,28,28,-28,28,7,21,TRUE,TRUE,HOME FAV
130,11/4/79,1979,10,FALSE,DEN,10,3,NO,,,7,FALSE,DEN,TRUE,-6,37,Mile High Stadium,FALSE,38,7,58,,DEN,Sunday,FALSE,10,3,7,7,-7,7,6,1,TRUE,TRUE,HOME FAV
131,11/4/79,1979,10,FALSE,GB,22,27,NYJ,,,5,FALSE,NYJ,TRUE,-4,39,Lambeau Field,FALSE,34,10,72,,NYJ,Sunday,FALSE,27,22,5,-5,5,5,-4,-1,FALSE,AWAY FAV,FALSE
132,11/4/79,1979,10,FALSE,KC,14,20,LAC,,,6,FALSE,LAC,PUSH,-6,37,Arrowhead Stadium,FALSE,47,16,45,,PUSH,Sunday,FALSE,20,14,6,-6,6,6,-6,0,PUSH,AWAY FAV,PUSH
133,11/4/79,1979,10,FALSE,NYG,14,16,DAL,,,2,FALSE,DAL,FALSE,-8,38,Giants Stadium,FALSE,47,13,61,,NYG,Sunday,FALSE,16,14,2,-2,2,2,-8,6,TRUE,AWAY FAV,TRUE
134,11/4/79,1979,10,FALSE,LVR,23,10,SF,,,13,FALSE,LVR,TRUE,-12,44,Oakland Coliseum,FALSE,59,9,81,,LVR,Sunday,FALSE,23,10,13,13,-13,13,12,1,TRUE,TRUE,HOME FAV
135,11/4/79,1979,10,FALSE,PHI,19,24,CLE,,,-5,FALSE,PHI,FALSE,-3,41,Veterans Stadium,FALSE,44,10,61,,CLE,Sunday,FALSE,24,19,5,-5,5,-5,3,-8,FALSE,FALSE,HOME FAV
136,11/4/79,1979,10,FALSE,PIT,38,7,WAS,,,31,FALSE,PIT,TRUE,-11,37,Three Rivers Stadium,FALSE,41,7,53,,PIT,Sunday,FALSE,38,7,31,31,-31,31,11,20,TRUE,TRUE,HOME FAV
137,11/4/79,1979,10,FALSE,SEA,0,24,LAR,,,-24,FALSE,SEA,FALSE,-3,41,Seattle Kingdome,FALSE,72,0,,DOME,LAR,Sunday,FALSE,24,0,24,-24,24,-24,3,-27,FALSE,FALSE,HOME FAV
138,11/4/79,1979,10,FALSE,ARI,37,7,MIN,,,30,FALSE,ARI,TRUE,-5,39,Busch Memorial Stadium,FALSE,44,8,59,,ARI,Sunday,FALSE,37,7,30,30,-30,30,5,25,TRUE,TRUE,HOME FAV
139,11/5/79,1979,10,FALSE,MIA,6,9,TEN,,,-3,TRUE,MIA,FALSE,-3,39,Orange Bowl,FALSE,77,17,70,,TEN,Monday,TRUE,9,6,3,-3,3,-3,3,-6,FALSE,FALSE,HOME FAV
140,11/11/79,1979,11,FALSE,CHI,27,23,LAR,,,-4,FALSE,PICK,FALSE,0,34,Soldier Field,FALSE,28,6,57,,CHI,Sunday,FALSE,27,23,4,4,-4,-4,0,4,TRUE,AWAY FAV,HOME FAV
141,11/11/79,1979,11,FALSE,CIN,24,26,LAC,,,2,FALSE,LAC,FALSE,-4,43,Cinergy Field,FALSE,35,10,78,,CIN,Sunday,FALSE,26,24,2,-2,2,2,-4,2,TRUE,AWAY FAV,TRUE
142,11/11/79,1979,11,FALSE,CLE,24,29,SEA,,,-5,FALSE,CLE,FALSE,-6,43,Cleveland Municipal Stadium,FALSE,36,12,75,,SEA,Sunday,FALSE,29,24,5,-5,5,-5,6,-11,FALSE,FALSE,HOME FAV
143,11/11/79,1979,11,FALSE,DEN,45,10,NE,,,-35,FALSE,NE,FALSE,-1,34,Mile High Stadium,FALSE,35,11,59,,DEN,Sunday,FALSE,45,10,35,35,-35,-35,-1,36,TRUE,AWAY FAV,TRUE
144,11/11/79,1979,11,FALSE,DET,14,16,TB,,,2,FALSE,TB,FALSE,-5,35,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Sunday,FALSE,16,14,2,-2,2,2,-5,3,TRUE,AWAY FAV,TRUE
145,11/11/79,1979,11,FALSE,GB,19,7,MIN,,,12,FALSE,GB,TRUE,-2,37,Lambeau Field,FALSE,26,6,65,,GB,Sunday,FALSE,19,7,12,12,-12,12,2,10,TRUE,TRUE,HOME FAV
146,11/11/79,1979,11,FALSE,TEN,31,17,LVR,,,14,FALSE,TEN,TRUE,-1,40,Houston Astrodome,FALSE,72,0,,DOME,TEN,Sunday,FALSE,31,17,14,14,-14,14,1,13,TRUE,TRUE,HOME FAV
147,11/11/79,1979,11,FALSE,KC,3,30,PIT,,,27,FALSE,PIT,TRUE,-10,38,Arrowhead Stadium,FALSE,34,15,47,,PIT,Sunday,FALSE,30,3,27,-27,27,27,-10,-17,FALSE,AWAY FAV,FALSE
148,11/11/79,1979,11,FALSE,MIA,19,0,IND,,,19,FALSE,MIA,TRUE,-6,38,Orange Bowl,FALSE,81,13,82,,MIA,Sunday,FALSE,19,0,19,19,-19,19,6,13,TRUE,TRUE,HOME FAV
149,11/11/79,1979,11,FALSE,NO,31,20,SF,,,11,FALSE,NO,TRUE,-7,42,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,FALSE,31,20,11,11,-11,11,7,4,TRUE,TRUE,HOME FAV
150,11/11/79,1979,11,FALSE,NYG,24,3,ATL,,,21,FALSE,NYG,TRUE,-2,36,Giants Stadium,FALSE,52,10,78,,NYG,Sunday,FALSE,24,3,21,21,-21,21,2,19,TRUE,TRUE,HOME FAV
151,11/11/79,1979,11,FALSE,NYJ,12,14,BUF,,,-2,FALSE,NYJ,FALSE,-6,42,Giants Stadium,FALSE,52,10,78,,BUF,Sunday,FALSE,14,12,2,-2,2,-2,6,-8,FALSE,FALSE,HOME FAV
152,11/11/79,1979,11,FALSE,WAS,30,28,ARI,,,2,FALSE,WAS,FALSE,-3,39,RFK Memorial Stadium,FALSE,55,12,79,,ARI,Sunday,FALSE,30,28,2,2,-2,2,3,-1,FALSE,FALSE,HOME FAV
153,11/12/79,1979,11,FALSE,DAL,21,31,PHI,,,-10,TRUE,DAL,FALSE,-10,38,Texas Stadium,FALSE,45,5,65,,PHI,Monday,TRUE,31,21,10,-10,10,-10,10,-20,FALSE,FALSE,HOME FAV
154,11/18/79,1979,12,FALSE,BUF,19,12,GB,,,7,FALSE,BUF,PUSH,-7,37,Ralph Wilson Stadium,FALSE,44,10,88,,PUSH,Sunday,FALSE,19,12,7,7,-7,7,7,0,PUSH,PUSH,HOME FAV
155,11/18/79,1979,12,FALSE,CHI,23,13,NYJ,,,10,FALSE,CHI,TRUE,-3,39,Soldier Field,FALSE,56,12,51,,CHI,Sunday,FALSE,23,13,10,10,-10,10,3,7,TRUE,TRUE,HOME FAV
156,11/18/79,1979,12,FALSE,CLE,30,24,MIA,,,-6,FALSE,PICK,FALSE,0,40,Cleveland Municipal Stadium,FALSE,50,12,61,,CLE,Sunday,FALSE,30,24,6,6,-6,-6,0,6,TRUE,AWAY FAV,HOME FAV
157,11/18/79,1979,12,FALSE,TEN,42,21,CIN,,,21,FALSE,TEN,TRUE,-8,43,Houston Astrodome,FALSE,72,0,,DOME,TEN,Sunday,FALSE,42,21,21,21,-21,21,8,13,TRUE,TRUE,HOME FAV
158,11/18/79,1979,12,FALSE,MIN,14,7,DET,,,7,FALSE,MIN,TRUE,-4,37,Metropolitan Stadium,FALSE,47,9,70,,MIN,Sunday,FALSE,14,7,7,7,-7,7,4,3,TRUE,TRUE,HOME FAV
159,11/18/79,1979,12,FALSE,NE,50,21,IND,,,29,FALSE,NE,TRUE,-10,40,Foxboro Stadium,FALSE,49,11,55,,NE,Sunday,FALSE,50,21,29,29,-29,29,10,19,TRUE,TRUE,HOME FAV
160,11/18/79,1979,12,FALSE,LVR,21,24,KC,,,-3,FALSE,LVR,FALSE,-12,38,Oakland Coliseum,FALSE,57,13,66,,KC,Sunday,FALSE,24,21,3,-3,3,-3,12,-15,FALSE,FALSE,HOME FAV
161,11/18/79,1979,12,FALSE,PHI,16,13,ARI,,,3,FALSE,PHI,PUSH,-3,39,Veterans Stadium,FALSE,50,8,62,,PUSH,Sunday,FALSE,16,13,3,3,-3,3,3,0,PUSH,PUSH,HOME FAV
162,11/18/79,1979,12,FALSE,LAC,35,7,PIT,,,-28,FALSE,PIT,FALSE,-4,39,Qualcomm Stadium,FALSE,63,9,78,,LAC,Sunday,FALSE,35,7,28,28,-28,-28,-4,32,TRUE,AWAY FAV,TRUE
163,11/18/79,1979,12,FALSE,SF,28,38,DEN,,,10,FALSE,DEN,TRUE,-9,39,Candlestick Park,FALSE,55,14,69,,DEN,Sunday,FALSE,38,28,10,-10,10,10,-9,-1,FALSE,AWAY FAV,FALSE
164,11/18/79,1979,12,FALSE,SEA,38,24,NO,,,14,FALSE,SEA,TRUE,-3,42,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Sunday,FALSE,38,24,14,14,-14,14,3,11,TRUE,TRUE,HOME FAV
165,11/18/79,1979,12,FALSE,TB,31,3,NYG,,,28,FALSE,TB,TRUE,-3,34,Houlihan's Stadium,FALSE,63,7,68,,TB,Sunday,FALSE,31,3,28,28,-28,28,3,25,TRUE,TRUE,HOME FAV
166,11/18/79,1979,12,FALSE,WAS,34,20,DAL,,,-14,FALSE,DAL,FALSE,-4,37,RFK Memorial Stadium,FALSE,56,7,59,,WAS,Sunday,FALSE,34,20,14,14,-14,-14,-4,18,TRUE,AWAY FAV,TRUE
167,11/19/79,1979,12,FALSE,LAR,20,14,ATL,,,6,TRUE,LAR,FALSE,-7,35,Anaheim Stadium,FALSE,59,16,38,,ATL,Monday,TRUE,20,14,6,6,-6,6,7,-1,FALSE,FALSE,HOME FAV
168,11/22/79,1979,13,FALSE,DAL,24,30,TEN,,,-6,FALSE,DAL,FALSE,-1,41,Texas Stadium,FALSE,46,16,44,,TEN,Thursday,TRUE,30,24,6,-6,6,-6,1,-7,FALSE,FALSE,HOME FAV
169,11/22/79,1979,13,FALSE,DET,20,0,CHI,,,-20,FALSE,CHI,FALSE,-6,36,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Thursday,TRUE,20,0,20,20,-20,-20,-6,26,TRUE,AWAY FAV,TRUE
170,11/25/79,1979,13,FALSE,ATL,6,37,NO,,,31,FALSE,NO,TRUE,-2,43,Atlanta-Fulton County Stadium,FALSE,64,16,99,,NO,Sunday,FALSE,37,6,31,-31,31,31,-2,-29,FALSE,AWAY FAV,FALSE
171,11/25/79,1979,13,FALSE,IND,24,28,MIA,,,4,FALSE,MIA,PUSH,-4,37,Memorial Stadium (Baltimore),FALSE,63,8,85,,PUSH,Sunday,FALSE,28,24,4,-4,4,4,-4,0,PUSH,AWAY FAV,PUSH
172,11/25/79,1979,13,FALSE,CIN,34,28,ARI,,,6,FALSE,CIN,TRUE,-2,42,Cinergy Field,FALSE,42,11,92,,CIN,Sunday,FALSE,34,28,6,6,-6,6,2,4,TRUE,TRUE,HOME FAV
173,11/25/79,1979,13,FALSE,DEN,10,14,LVR,,,-4,FALSE,DEN,FALSE,-4,37,Mile High Stadium,FALSE,35,13,62,,LVR,Sunday,FALSE,14,10,4,-4,4,-4,4,-8,FALSE,FALSE,HOME FAV
174,11/25/79,1979,13,FALSE,GB,10,21,PHI,,,11,FALSE,PHI,TRUE,-4,36,Lambeau Field,FALSE,35,6,91,,PHI,Sunday,FALSE,21,10,11,-11,11,11,-4,-7,FALSE,AWAY FAV,FALSE
175,11/25/79,1979,13,FALSE,NE,13,16,BUF,,,-3,FALSE,NE,FALSE,-10,41,Foxboro Stadium,FALSE,62,11,78,,BUF,Sunday,FALSE,16,13,3,-3,3,-3,10,-13,FALSE,FALSE,HOME FAV
176,11/25/79,1979,13,FALSE,NYG,14,6,WAS,,,-8,FALSE,WAS,FALSE,-3,36,Giants Stadium,FALSE,61,10,76,,NYG,Sunday,FALSE,14,6,8,8,-8,-8,-3,11,TRUE,AWAY FAV,TRUE
177,11/25/79,1979,13,FALSE,PIT,33,30,CLE,,,3,FALSE,PIT,FALSE,-10,42,Three Rivers Stadium,FALSE,49,6,79,,CLE,Sunday,FALSE,33,30,3,3,-3,3,10,-7,FALSE,FALSE,HOME FAV
178,11/25/79,1979,13,FALSE,LAC,28,7,KC,,,21,FALSE,LAC,TRUE,-10,38,Qualcomm Stadium,FALSE,60,5,70,,LAC,Sunday,FALSE,28,7,21,21,-21,21,10,11,TRUE,TRUE,HOME FAV
179,11/25/79,1979,13,FALSE,SF,20,26,LAR,,,6,FALSE,LAR,PUSH,-6,39,Candlestick Park,FALSE,55,10,80,,PUSH,Sunday,FALSE,26,20,6,-6,6,6,-6,0,PUSH,AWAY FAV,PUSH
180,11/25/79,1979,13,FALSE,TB,22,23,MIN,,,-1,FALSE,TB,FALSE,-8,36,Houlihan's Stadium,FALSE,75,12,69,,MIN,Sunday,FALSE,23,22,1,-1,1,-1,8,-9,FALSE,FALSE,HOME FAV
181,11/26/79,1979,13,FALSE,SEA,30,7,NYJ,,,23,TRUE,SEA,TRUE,-6,45,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Monday,TRUE,30,7,23,23,-23,23,6,17,TRUE,TRUE,HOME FAV
182,11/29/79,1979,14,FALSE,MIA,39,24,NE,,,15,TRUE,MIA,TRUE,-6,38,Orange Bowl,FALSE,73,11,87,,MIA,Thursday,TRUE,39,24,15,15,-15,15,6,9,TRUE,TRUE,HOME FAV
183,12/2/79,1979,14,FALSE,BUF,16,19,DEN,,,3,FALSE,DEN,TRUE,-2,36,Ralph Wilson Stadium,FALSE,25,14,80,,DEN,Sunday,FALSE,19,16,3,-3,3,3,-2,-1,FALSE,AWAY FAV,FALSE
184,12/2/79,1979,14,FALSE,CLE,14,7,TEN,,,7,FALSE,CLE,TRUE,-1,44,Cleveland Municipal Stadium,FALSE,28,15,70,,CLE,Sunday,FALSE,14,7,7,7,-7,7,1,6,TRUE,TRUE,HOME FAV
185,12/2/79,1979,14,FALSE,DAL,28,7,NYG,,,21,FALSE,DAL,TRUE,-11,38,Texas Stadium,FALSE,41,7,39,,DAL,Sunday,FALSE,28,7,21,21,-21,21,11,10,TRUE,TRUE,HOME FAV
186,12/2/79,1979,14,FALSE,KC,37,21,SEA,,,-16,FALSE,SEA,FALSE,-1,41,Arrowhead Stadium,FALSE,21,10,51,,KC,Sunday,FALSE,37,21,16,16,-16,-16,-1,17,TRUE,AWAY FAV,TRUE
187,12/2/79,1979,14,FALSE,LAR,27,21,MIN,,,6,FALSE,LAR,FALSE,-7,38,Anaheim Stadium,FALSE,64,9,32,,MIN,Sunday,FALSE,27,21,6,6,-6,6,7,-1,FALSE,FALSE,HOME FAV
188,12/2/79,1979,14,FALSE,NYJ,30,17,IND,,,13,FALSE,NYJ,TRUE,-6,38,Giants Stadium,FALSE,36,13,58,,NYJ,Sunday,FALSE,30,17,13,13,-13,13,6,7,TRUE,TRUE,HOME FAV
189,12/2/79,1979,14,FALSE,PHI,44,7,DET,,,37,FALSE,PHI,TRUE,-8,37,Veterans Stadium,FALSE,34,12,64,,PHI,Sunday,FALSE,44,7,37,37,-37,37,8,29,TRUE,TRUE,HOME FAV
190,12/2/79,1979,14,FALSE,PIT,37,17,CIN,,,20,FALSE,PIT,TRUE,-14,44,Three Rivers Stadium,FALSE,28,12,59,,PIT,Sunday,FALSE,37,17,20,20,-20,20,14,6,TRUE,TRUE,HOME FAV
191,12/2/79,1979,14,FALSE,LAC,26,28,ATL,,,-2,FALSE,LAC,FALSE,-14,42,Qualcomm Stadium,FALSE,64,6,32,,ATL,Sunday,FALSE,28,26,2,-2,2,-2,14,-16,FALSE,FALSE,HOME FAV
192,12/2/79,1979,14,FALSE,ARI,13,10,SF,,,3,FALSE,ARI,FALSE,-6,43,Busch Memorial Stadium,FALSE,23,9,71,,SF,Sunday,FALSE,13,10,3,3,-3,3,6,-3,FALSE,FALSE,HOME FAV
193,12/2/79,1979,14,FALSE,TB,0,14,CHI,,,-14,FALSE,TB,FALSE,-4,36,Houlihan's Stadium,FALSE,53,9,48,,CHI,Sunday,FALSE,14,0,14,-14,14,-14,4,-18,FALSE,FALSE,HOME FAV
194,12/2/79,1979,14,FALSE,WAS,38,21,GB,,,17,FALSE,WAS,TRUE,-9,34,RFK Memorial Stadium,FALSE,39,15,54,,WAS,Sunday,FALSE,38,21,17,17,-17,17,9,8,TRUE,TRUE,HOME FAV
195,12/3/79,1979,14,FALSE,NO,35,42,LVR,,,-7,TRUE,NO,FALSE,-3,43,Louisiana Superdome,FALSE,72,0,,DOME,LVR,Monday,TRUE,42,35,7,-7,7,-7,3,-10,FALSE,FALSE,HOME FAV
196,12/8/79,1979,15,FALSE,PHI,17,24,DAL,,,7,FALSE,DAL,TRUE,-3,40,Veterans Stadium,FALSE,44,21,56,,DAL,Saturday,FALSE,24,17,7,-7,7,7,-3,-4,FALSE,AWAY FAV,FALSE
197,12/8/79,1979,15,FALSE,SEA,28,23,DEN,,,-5,FALSE,DEN,FALSE,-3,39,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Saturday,FALSE,28,23,5,5,-5,-5,-3,8,TRUE,AWAY FAV,TRUE
198,12/9/79,1979,15,FALSE,ATL,13,34,LAR,,,21,FALSE,LAR,TRUE,-3,39,Atlanta-Fulton County Stadium,FALSE,42,11,41,,LAR,Sunday,FALSE,34,13,21,-21,21,21,-3,-18,FALSE,AWAY FAV,FALSE
199,12/9/79,1979,15,FALSE,IND,7,10,KC,,,3,FALSE,PICK,TRUE,0,36,Memorial Stadium (Baltimore),FALSE,35,11,46,,PICK,Sunday,FALSE,10,7,3,-3,3,3,0,-3,FALSE,AWAY FAV,HOME FAV
200,12/9/79,1979,15,FALSE,DET,10,28,MIA,,,18,FALSE,MIA,TRUE,-7,36,Pontiac Silverdome,FALSE,72,0,,DOME,MIA,Sunday,FALSE,28,10,18,-18,18,18,-7,-11,FALSE,AWAY FAV,FALSE
201,12/9/79,1979,15,FALSE,GB,14,15,CHI,,,1,FALSE,CHI,FALSE,-4,36,Lambeau Field,FALSE,29,17,64,,GB,Sunday,FALSE,15,14,1,-1,1,1,-4,3,TRUE,AWAY FAV,TRUE
202,12/9/79,1979,15,FALSE,MIN,10,3,BUF,,,7,FALSE,MIN,TRUE,-2,36,Metropolitan Stadium,FALSE,32,12,56,,MIN,Sunday,FALSE,10,3,7,7,-7,7,2,5,TRUE,TRUE,HOME FAV
203,12/9/79,1979,15,FALSE,NO,0,35,LAC,,,-35,FALSE,NO,FALSE,-4,45,Louisiana Superdome,FALSE,72,0,,DOME,LAC,Sunday,FALSE,35,0,35,-35,35,-35,4,-39,FALSE,FALSE,HOME FAV
